cost_component|cost_period|additional_relative_req|var_pop|closest_relative_group|agegroup|act_cost_total|act_py|att_cost_total|att_py|n_cases_included|act_cost_per_person|att_cost_per_person|att_cost_prop
secondary_sector|before_index|no|bd_19#inc_2016_2021|pooled|65+|4721039.0582|228|-30152.47657|228|228|20706.311659|-132.2477042|
secondary_sector|before_index|no|bd_19#inc_2016_2021|sibling|65+|1179317.2551|11|497863.79924|11|11|107210.65955|45260.345385|
secondary_sector|before_index|no|bd_19#prev_2021|father|0-24|80430907.228|5350|15469287.556|5350|5350|15033.814435|2891.455618|
secondary_sector|before_index|no|bd_19#prev_2021|mother|0-24|99164275.406|5583|29811695.145|5583|5583|17761.826152|5339.7268752|
secondary_sector|before_index|no|bd_19#prev_2021|child|25-64|109465790.4|9528|39035913.777|9528|9528|11488.852896|4096.9682806|
secondary_sector|before_index|no|bd_19#prev_2021|parent|25-64|391928480.93|16115|40327431.618|16115|16115|24320.724848|2502.4779161|
secondary_sector|before_index|no|bd_19#prev_2021|partner|25-64|242388262.02|20811|61575399.7|20811|20811|11647.122292|2958.7910096|
secondary_sector|before_index|no|bd_19#prev_2021|pooled|25-64|891592797.38|56360|144321402.04|56360|56360|15819.602508|2560.7062108|
secondary_sector|before_index|no|bd_19#prev_2021|sibling|25-64|147810264.03|9906|3382656.9468|9906|9906|14921.286496|341.47556499|
secondary_sector|before_index|no|bd_19#prev_2021|child|65+|29432935.509|1939|8051077.1637|1939|1939|15179.440696|4152.1800741|
secondary_sector|before_index|no|bd_19#prev_2021|partner|65+|38093184.283|1305|10788029.468|1305|1305|29190.179527|8266.6892472|
secondary_sector|before_index|no|bd_19#prev_2021|pooled|65+|77115013.577|3612|21227026.47|3612|3612|21349.671533|5876.8068853|
secondary_sector|before_index|no|bd_19#prev_2021|sibling|65+|9588893.7855|368|2387919.8383|368|368|26056.776591|6488.9126042|
secondary_sector|before_index|no|bd_20#inc_2016_2021|father|0-24|5229962.3486|408|2274439.9791|408|408|12818.535168|5574.6077919|
secondary_sector|before_index|no|bd_20#inc_2016_2021|mother|0-24|4300884.3132|422|-58810.83404|422|422|10191.668989|-139.362166|
secondary_sector|before_index|no|bd_20#inc_2016_2021|child|25-64|16079408.663|1465|200158.7989|1465|1465|10975.705572|136.62716648|
secondary_sector|before_index|no|bd_20#inc_2016_2021|parent|25-64|25830045.686|1009|4477025.5001|1009|1009|25599.648847|4437.091675|
secondary_sector|before_index|no|bd_20#inc_2016_2021|partner|25-64|85183795.926|5644|16691183.927|5644|5644|15092.805798|2957.3323755|
secondary_sector|before_index|no|bd_20#inc_2016_2021|pooled|25-64|148570214.04|9218|28445990.589|9218|9218|16117.402261|3085.9178334|
secondary_sector|before_index|no|bd_20#inc_2016_2021|sibling|25-64|21476963.762|1100|7077622.3623|1100|1100|19524.512511|6434.2021476|
secondary_sector|before_index|no|bd_20#inc_2016_2021|child|65+|63101581.948|4422|9714478.6277|4422|4422|14269.919029|2196.8517928|
secondary_sector|before_index|no|bd_20#inc_2016_2021|partner|65+|194576960.27|7899|4992835.3906|7899|7899|24633.113087|632.08449052|
secondary_sector|before_index|no|bd_20#inc_2016_2021|pooled|65+|261201160.61|12526|13973333.134|12526|12526|20852.719193|1115.5463144|
secondary_sector|before_index|no|bd_20#inc_2016_2021|sibling|65+|3522618.3867|205|-733980.884|205|205|17183.504325|-3580.394556|
secondary_sector|before_index|no|bd_20#prev_2021|father|0-24|5852335.5296|609|-451349.1375|609|609|9609.746354|-741.1315886|
secondary_sector|before_index|no|bd_20#prev_2021|mother|0-24|6840807.8423|612|-1056066.632|612|612|11177.790592|-1725.599071|
secondary_sector|before_index|no|bd_20#prev_2021|child|25-64|35942026.173|2576|6459347.8984|2576|2576|13952.649912|2507.5108301|
secondary_sector|before_index|no|bd_20#prev_2021|parent|25-64|49962462.847|1881|3727692.0085|1881|1881|26561.649573|1981.7607701|
secondary_sector|before_index|no|bd_20#prev_2021|partner|25-64|135018888.26|9305|7402226.7446|9305|9305|14510.358759|795.51066573|
secondary_sector|before_index|no|bd_20#prev_2021|pooled|25-64|260698310.79|15738|28459254.403|15738|15738|16564.894573|1808.314551|
secondary_sector|before_index|no|bd_20#prev_2021|sibling|25-64|39774933.517|1976|10869987.752|1976|1976|20129.014938|5501.0059472|
secondary_sector|before_index|no|bd_20#prev_2021|child|65+|136093280.04|9281|24346339.033|9281|9281|14663.644008|2623.2452358|
secondary_sector|before_index|no|bd_20#prev_2021|partner|65+|367128301.11|13814|28160681.431|13814|13814|26576.538375|2038.5609839|
secondary_sector|before_index|no|bd_20#prev_2021|pooled|65+|517608472.03|23616|56662671.089|23616|23616|21917.702914|2399.3339723|
secondary_sector|before_index|no|bd_20#prev_2021|sibling|65+|14386890.883|521|4155650.6244|521|521|27613.994018|7976.2967839|
secondary_sector|before_index|no|bd_21#inc_2016_2021|father|0-24|101890850.02|7945|10665909.853|7945|7945|12824.524861|1342.4682005|
secondary_sector|before_index|no|bd_21#inc_2016_2021|mother|0-24|126652494.08|8627|14396917.102|8627|8627|14680.942864|1668.820807|
secondary_sector|before_index|no|bd_21#inc_2016_2021|child|25-64|12134070.307|1354|2138007.8386|1354|1354|8961.647199|1579.0309|
secondary_sector|before_index|no|bd_21#inc_2016_2021|parent|25-64|64441095.864|3034|3376210.0617|3034|3034|21239.649263|1112.7917145|
secondary_sector|before_index|no|bd_21#inc_2016_2021|partner|25-64|33768972.977|2457|6866267.0363|2457|2457|13743.985746|2794.5734784|
secondary_sector|before_index|no|bd_21#inc_2016_2021|pooled|25-64|133654698.54|8839|13933198.771|8839|8839|15121.020312|1576.3320252|
secondary_sector|before_index|no|bd_21#inc_2016_2021|sibling|25-64|23310559.39|1994|1552713.8343|1994|1994|11690.350747|778.69299616|
secondary_sector|before_index|no|bd_21#inc_2016_2021|child|65+|14574106.177|988|4119860.3387|988|988|14751.119612|4169.8991283|
secondary_sector|before_index|no|bd_21#inc_2016_2021|partner|65+|16181888.422|512|214963.75158|512|512|31605.250825|419.85107731|
secondary_sector|before_index|no|bd_21#inc_2016_2021|pooled|65+|31717026.898|1578|4483105.8892|1578|1578|20099.510075|2841.0049995|
secondary_sector|before_index|no|bd_21#inc_2016_2021|sibling|65+|961032.29914|78|148281.79885|78|78|12320.926912|1901.0487032|
secondary_sector|before_index|no|bd_21#prev_2021|father|0-24|95326400.886|6963|19402186.982|6963|6963|13690.420923|2786.4694789|
secondary_sector|before_index|no|bd_21#prev_2021|mother|0-24|107800104.55|7571|22852886.86|7571|7571|14238.555613|3018.4766689|
secondary_sector|before_index|no|bd_21#prev_2021|child|25-64|49054602.066|5722|9723098.9731|5722|5722|8572.9818361|1699.248335|
secondary_sector|before_index|no|bd_21#prev_2021|parent|25-64|373491543.18|15807|33395245.14|15807|15807|23628.237058|2112.6871095|
secondary_sector|before_index|no|bd_21#prev_2021|partner|25-64|144007782.72|11091|30488015.458|11091|11091|12984.20185|2748.8968946|
secondary_sector|before_index|no|bd_21#prev_2021|pooled|25-64|712044651.91|43704|84830384.297|43704|43704|16292.436663|1941.0210575|
secondary_sector|before_index|no|bd_21#prev_2021|sibling|25-64|145490723.95|11084|11224024.725|11084|11084|13126.193067|1012.6330499|
secondary_sector|before_index|no|bd_21#prev_2021|child|65+|39002052.26|3488|2799655.2218|3488|3488|11181.781038|802.65344661|
secondary_sector|before_index|no|bd_21#prev_2021|partner|65+|41860469.711|1781|-7770198.453|1781|1781|23503.91337|-4362.829002|
secondary_sector|before_index|no|bd_21#prev_2021|pooled|65+|97382817.234|6192|-7565793.507|6192|6192|15727.199166|-1221.865877|
secondary_sector|before_index|no|bd_21#prev_2021|sibling|65+|16520295.263|923|-2595250.277|923|923|17898.478075|-2811.755446|
secondary_sector|before_index|no|bd_22#inc_2016_2021|father|0-24|371031888.72|37378|63092563.877|37378|37378|9926.4778404|1687.9598661|
secondary_sector|before_index|no|bd_22#inc_2016_2021|mother|0-24|461614534.65|37852|97077729.223|37852|37852|12195.248194|2564.6657831|
secondary_sector|before_index|no|bd_22#inc_2016_2021|child|25-64|268043058.4|31348|45594969.739|31348|31348|8550.5633023|1454.4777893|
secondary_sector|before_index|no|bd_22#inc_2016_2021|parent|25-64|475141797.7|23256.998144|34230030.809|23256.998144|23257|20430.056999|1471.8163796|
secondary_sector|before_index|no|bd_22#inc_2016_2021|partner|25-64|1034844267.2|77656.992447|259476137.72|77656.992447|77657|13325.83499|3341.3106733|
secondary_sector|before_index|no|bd_22#inc_2016_2021|pooled|25-64|2032521102.4|152383.99059|360834225.34|152383.99059|152384|13338.153795|2367.9273915|
secondary_sector|before_index|no|bd_22#inc_2016_2021|sibling|25-64|254491979.15|20122|21533087.081|20122|20122|12647.449515|1070.1265819|
secondary_sector|before_index|no|bd_22#inc_2016_2021|child|65+|428243891.9|39995.999573|30353736.014|39995.999573|39996|10707.168128|758.91930036|
secondary_sector|before_index|no|bd_22#inc_2016_2021|partner|65+|1034758709.6|33611.976076|282595859.31|33611.976076|33612|30785.417293|8407.5943249|
secondary_sector|before_index|no|bd_22#inc_2016_2021|pooled|65+|1485716828.6|74770.975649|317843369.37|74770.975649|74771|19870.234615|4250.8923631|
secondary_sector|before_index|no|bd_22#inc_2016_2021|sibling|65+|22714227.111|1163|4893774.0516|1163|1163|19530.719786|4207.8882645|
secondary_sector|before_index|no|bd_22#prev_2021|father|0-24|357416439.1|36998|77986071.382|36998|36998|9660.4259446|2107.8455966|
secondary_sector|before_index|no|bd_22#prev_2021|mother|0-24|457558867.13|36566|114681359.36|36566|36566|12513.232706|3136.2839623|
secondary_sector|before_index|no|bd_22#prev_2021|child|25-64|779009317.78|94325|105733263.06|94325|94325|8258.7788792|1120.9463351|
secondary_sector|before_index|no|bd_22#prev_2021|parent|25-64|1280300913.1|58092|74220157.667|58092|58092|22039.19495|1277.6313032|
secondary_sector|before_index|no|bd_22#prev_2021|partner|25-64|1991605743|176649|254811676.3|176649|176649|11274.367491|1442.4744906|
secondary_sector|before_index|no|bd_22#prev_2021|pooled|25-64|4785021949.4|384889|524067930.46|384889|384889|12432.212792|1361.6079713|
secondary_sector|before_index|no|bd_22#prev_2021|sibling|25-64|734105975.59|55823|89302833.437|55823|55823|13150.600569|1599.7498063|
secondary_sector|before_index|no|bd_22#prev_2021|child|65+|1375939641.4|133358|85115182.135|133358|133358|10317.638548|638.24579054|
secondary_sector|before_index|no|bd_22#prev_2021|partner|65+|2297426161.9|99902|46929625.865|99902|99902|22996.798481|469.75662014|
secondary_sector|before_index|no|bd_22#prev_2021|pooled|65+|3783973894.7|240176|132838718.22|240176|240176|15755.004225|553.08906059|
secondary_sector|before_index|no|bd_22#prev_2021|sibling|65+|110608091.41|6916|793910.21633|6916|6916|15993.072789|114.79326436|
secondary_sector|before_index|no|bd_23#inc_2016_2021|father|0-24|333418754.16|26417.999536|92269197.365|26417.999536|26418|12620.893331|3492.6640543|
secondary_sector|before_index|no|bd_23#inc_2016_2021|mother|0-24|378017624.21|27173.998263|88901043.128|27173.998263|27174|13911.004945|3271.5481272|
secondary_sector|before_index|no|bd_23#inc_2016_2021|child|25-64|89003378.898|9044|29719858.682|9044|9044|9841.1520232|3286.1409423|
secondary_sector|before_index|no|bd_23#inc_2016_2021|parent|25-64|213172114.81|8475|38841644.17|8475|8475|25153.051895|4583.0848578|
secondary_sector|before_index|no|bd_23#inc_2016_2021|partner|25-64|317837640.31|23283.989857|64810246.045|23283.989857|23284|13650.480105|2783.4682304|
secondary_sector|before_index|no|bd_23#inc_2016_2021|pooled|25-64|693049846.79|46060.989857|143884361.25|46060.989857|46061|15046.351564|3123.7791827|
secondary_sector|before_index|no|bd_23#inc_2016_2021|sibling|25-64|73036712.764|5258|10512612.351|5258|5258|13890.588202|1999.3557153|
secondary_sector|before_index|no|bd_23#inc_2016_2021|child|65+|33482725.232|2537.9997081|-291154.8523|2537.9997081|2538|13192.564651|-114.7182371|
secondary_sector|before_index|no|bd_23#inc_2016_2021|partner|65+|135055456.91|2621.9978516|64901155.424|2621.9978516|2622|51508.607006|24752.558582|
secondary_sector|before_index|no|bd_23#inc_2016_2021|pooled|65+|169494320.26|5263.9975597|63095952.253|5263.9975597|5264|32198.783974|11986.318675|
secondary_sector|before_index|no|bd_23#inc_2016_2021|sibling|65+|956138.1205|104|-1514048.319|104|104|9193.635774|-14558.15692|
secondary_sector|before_index|no|bd_23#prev_2021|father|0-24|377741013.99|31811|60643026.566|31811|31811|11874.540693|1906.3539834|
secondary_sector|before_index|no|bd_23#prev_2021|mother|0-24|454576920.13|31871|126609372.06|31871|31871|14263.02658|3972.5572482|
secondary_sector|before_index|no|bd_23#prev_2021|child|25-64|289100825.22|35027|53573278.139|35027|35027|8253.6564713|1529.4852011|
secondary_sector|before_index|no|bd_23#prev_2021|parent|25-64|803134624.38|33553|86859473.791|33553|33553|23936.298524|2588.7245191|
secondary_sector|before_index|no|bd_23#prev_2021|partner|25-64|840988130.41|70475|165948671.24|70475|70475|11933.141262|2354.7168675|
secondary_sector|before_index|no|bd_23#prev_2021|pooled|25-64|2274577315.7|161711|342818148.99|161711|161711|14065.693216|2119.9432877|
secondary_sector|before_index|no|bd_23#prev_2021|sibling|25-64|341353735.68|22656|36436725.824|22656|22656|15066.813898|1608.2594379|
secondary_sector|before_index|no|bd_23#prev_2021|child|65+|149326901.12|11025|23223821.802|11025|11025|13544.390124|2106.4690977|
secondary_sector|before_index|no|bd_23#prev_2021|partner|65+|276582463.54|9658|41445404.632|9658|9658|28637.654125|4291.3030267|
secondary_sector|before_index|no|bd_23#prev_2021|pooled|65+|453013120.93|21979|68198616.886|21979|21979|20611.179805|3102.8989893|
secondary_sector|before_index|no|bd_23#prev_2021|sibling|65+|27103756.267|1296|3529390.4515|1296|1296|20913.392181|2723.2951015|
secondary_sector|before_index|no|bd_24#inc_2016_2021|father|0-24|6270047.0358|467|1437112.2375|467|467|13426.224916|3077.3281318|
secondary_sector|before_index|no|bd_24#inc_2016_2021|mother|0-24|9194497.5209|500|2403450.5776|500|500|18388.995042|4806.9011553|
secondary_sector|before_index|no|bd_24#inc_2016_2021|child|25-64|57239684.551|4454|16720196.235|4454|4454|12851.298732|3753.9731107|
secondary_sector|before_index|no|bd_24#inc_2016_2021|parent|25-64|55462840.927|2016|8644249.3324|2016|2016|27511.329825|4287.8220895|
secondary_sector|before_index|no|bd_24#inc_2016_2021|partner|25-64|189434878.74|12810|25369539.496|12810|12810|14788.04674|1980.4480481|
secondary_sector|before_index|no|bd_24#inc_2016_2021|pooled|25-64|359696390.56|22232|61590685.141|22232|22232|16179.218719|2770.3618721|
secondary_sector|before_index|no|bd_24#inc_2016_2021|sibling|25-64|57558986.341|2952|10856700.077|2952|2952|19498.301606|3677.7439285|
secondary_sector|before_index|no|bd_24#inc_2016_2021|child|65+|359184668.57|26460|35060546.654|26460|26460|13574.628442|1325.0395561|
secondary_sector|before_index|no|bd_24#inc_2016_2021|partner|65+|596388545.85|24339|18111603.348|24339|24339|24503.412049|744.13917367|
secondary_sector|before_index|no|bd_24#inc_2016_2021|pooled|65+|964364413.76|51417|50311149.293|51417|51417|18755.750311|978.49250819|
secondary_sector|before_index|no|bd_24#inc_2016_2021|sibling|65+|8791199.3322|618|-2861000.709|618|618|14225.241638|-4629.450985|
secondary_sector|before_index|no|bd_24#prev_2021|father|0-24|8583626.596|937|1358243.3066|937|937|9160.7541046|1449.5659622|
secondary_sector|before_index|no|bd_24#prev_2021|mother|0-24|12718997.302|966|541138.52219|966|966|13166.663874|560.18480558|
secondary_sector|before_index|no|bd_24#prev_2021|child|25-64|85052798.757|6898|3200872.9041|6898|6898|12330.066506|464.02912497|
secondary_sector|before_index|no|bd_24#prev_2021|parent|25-64|96401687.736|3565|2592745.7962|3565|3565|27041.14663|727.27792319|
secondary_sector|before_index|no|bd_24#prev_2021|partner|25-64|306971515.57|20612|51171349.336|20612|20612|14892.854433|2482.5999096|
secondary_sector|before_index|no|bd_24#prev_2021|pooled|25-64|565171061.08|35796|60011803.926|35796|35796|15788.665244|1676.4946901|
secondary_sector|before_index|no|bd_24#prev_2021|sibling|25-64|76745059.023|4721|3046835.8902|4721|4721|16256.102314|645.37934553|
secondary_sector|before_index|no|bd_24#prev_2021|child|65+|521151061.34|37213|50465773.346|37213|37213|14004.543072|1356.132893|
secondary_sector|before_index|no|bd_24#prev_2021|partner|65+|1046951782.4|41206|82434699.33|41206|41206|25407.750871|2000.5508744|
secondary_sector|before_index|no|bd_24#prev_2021|pooled|65+|1594400457.7|79912|134796222.4|79912|79912|19951.952869|1686.808269|
secondary_sector|before_index|no|bd_24#prev_2021|sibling|65+|26297613.927|1493|1895749.72|1493|1493|17613.941009|1269.7586872|
secondary_sector|before_index|no|bd_25#inc_2016_2021|father|0-24|210083276.14|21822.999611|32834806.063|21822.999611|21823|9626.6911007|1504.5963731|
secondary_sector|before_index|no|bd_25#inc_2016_2021|mother|0-24|333345836.6|23152|32778313.524|23152|23152|14398.14429|1415.7875572|
secondary_sector|before_index|no|bd_25#inc_2016_2021|child|25-64|44468072.961|3502|11821167.421|3502|3502|12697.907756|3375.5475218|
secondary_sector|before_index|no|bd_25#inc_2016_2021|parent|25-64|90542894.898|4219|-6019525.264|4219|4219|21460.747783|-1426.765884|
secondary_sector|before_index|no|bd_25#inc_2016_2021|partner|25-64|152035795.14|12023|8600224.666|12023|12023|12645.412554|715.31436962|
secondary_sector|before_index|no|bd_25#inc_2016_2021|pooled|25-64|334886871.64|22842|13839393.704|22842|22842|14661.013556|605.87486664|
secondary_sector|before_index|no|bd_25#inc_2016_2021|sibling|25-64|47840108.641|3098|-562473.1198|3098|3098|15442.255856|-181.5600774|
secondary_sector|before_index|no|bd_25#inc_2016_2021|child|65+|147159068.68|10463|733146.74981|10463|10463|14064.71076|70.070414777|
secondary_sector|before_index|no|bd_25#inc_2016_2021|partner|65+|259897428.56|8829.9978516|13695640.541|8829.9978516|8830|29433.464529|1551.0355462|
secondary_sector|before_index|no|bd_25#inc_2016_2021|pooled|65+|413812168.47|19570.997852|16871411.185|19570.997852|19571|21144.152772|862.06187917|
secondary_sector|before_index|no|bd_25#inc_2016_2021|sibling|65+|6755671.2329|278|2442623.8943|278|278|24300.975658|8786.4168859|
secondary_sector|before_index|no|bd_25#prev_2021|father|0-24|540355084.95|52188|57119432.345|52188|52188|10354.010212|1094.4936067|
secondary_sector|before_index|no|bd_25#prev_2021|mother|0-24|744486155.17|54908|138233754.4|54908|54908|13558.792073|2517.5521672|
