cost_component|cost_period|additional_relative_req|var_pop|closest_relative_group|agegroup|act_cost|act_py|att_cost|att_py|n_cases_included|act_cost_py|att_cost_py
primary_sector|before_index|no|bd_10#inc_2016_2021|parent|25-64|1335284.2827|441|57466.24118|441|441|3027.8555163|130.30893692
primary_sector|before_index|no|bd_10#inc_2016_2021|partner|25-64|789635.30186|508|76818.75946|508|508|1554.4002005|151.21803043
primary_sector|before_index|no|bd_10#inc_2016_2021|pooled|25-64|2640435.5949|1287|79937.98298|1287|1287|2051.6205088|62.111874887
primary_sector|before_index|no|bd_10#inc_2016_2021|sibling|25-64|330378.51465|203|-63294.28378|203|203|1627.4803677|-311.7945014
primary_sector|before_index|no|bd_10#inc_2016_2021|child|65+|42284.73055|15|-574.268|15|15|2818.9820367|-38.28453333
primary_sector|before_index|no|bd_10#inc_2016_2021|partner|65+|14425.1011|8|1961.11983|8|8|1803.1376375|245.13997875
primary_sector|before_index|no|bd_10#inc_2016_2021|pooled|65+|56709.83165|23|1386.85183|23|23|2465.6448543|60.297905652
primary_sector|before_index|yes|bd_10#inc_2016_2021|father|0-24|7282132.1148|4373|286159.75645|4373|4373|1665.248597|65.437858781
primary_sector|before_index|yes|bd_10#inc_2016_2021|mother|0-24|11534287.529|4569|498298.5166|4569|4569|2524.4665198|109.06073902
primary_sector|before_index|yes|bd_10#inc_2016_2021|child|25-64|181430.6016|132|-20528.03041|132|132|1374.4742545|-155.5153819
primary_sector|before_index|yes|bd_10#inc_2016_2021|parent|25-64|1253579.1667|418|66551.34615|418|418|2998.9932218|159.21374677
primary_sector|before_index|yes|bd_10#inc_2016_2021|partner|25-64|774195.53431|496|133136.92729|496|496|1560.8780934|268.42122438
primary_sector|before_index|yes|bd_10#inc_2016_2021|pooled|25-64|2330943.648|1111|186309.67586|1111|1111|2098.0590891|167.69547782
primary_sector|before_index|yes|bd_10#inc_2016_2021|sibling|25-64|121738.34539|65|7149.43283|65|65|1872.8976214|109.99127431
primary_sector|before_index|yes|bd_10#inc_2016_2021|child|65+|32558.67503|13|-5853.46573|13|13|2504.5134638|-450.2665946
primary_sector|before_index|yes|bd_10#inc_2016_2021|partner|65+|14425.1011|8|-19606.55926|8|8|1803.1376375|-2450.819908
primary_sector|before_index|yes|bd_10#inc_2016_2021|pooled|65+|46983.77613|21|-25460.02499|21|21|2237.3226729|-1212.382142
primary_sector|after_index|no|bd_10#prev_2021|father|0-24|9513402.5576|5063.7013699|465529.55751|5063.7013699|5073|1878.7447882|91.934639013
primary_sector|after_index|no|bd_10#prev_2021|mother|0-24|14791128.83|5319.5945205|1053102.1163|5319.5945205|5324|2780.4992979|197.96661422
primary_sector|after_index|no|bd_10#prev_2021|child|25-64|1824029.396|1200.1671233|348004.92513|1200.1671233|1206|1519.8128332|289.9637212
primary_sector|after_index|no|bd_10#prev_2021|parent|25-64|9821890.1007|3046.7013699|663172.94775|3046.7013699|3059|3223.7784109|217.6691665
primary_sector|after_index|no|bd_10#prev_2021|partner|25-64|8537667.0098|5885.1068493|585571.46879|5885.1068493|5889|1450.7242143|99.500567073
primary_sector|after_index|no|bd_10#prev_2021|pooled|25-64|23219278.094|11596.463014|1648666.3319|11596.463014|11621|2002.2724228|142.16975728
primary_sector|after_index|no|bd_10#prev_2021|sibling|25-64|3035691.5877|1464.4876712|51916.990235|1464.4876712|1467|2072.8693367|35.450616113
primary_sector|after_index|no|bd_10#prev_2021|child|65+|139438.08198|60|-4260.30462|60|60|2323.968033|-71.005077
primary_sector|after_index|no|bd_10#prev_2021|partner|65+|103230.4581|35.361643836|-17830.2061|35.361643836|37|2919.2776948|-504.2244695
primary_sector|after_index|no|bd_10#prev_2021|pooled|65+|242668.54008|95.361643836|-22090.51072|95.361643836|97|2544.7185086|-231.6498524
primary_sector|after_index|yes|bd_10#prev_2021|father|0-24|9207371.2275|4951.0657534|372422.6363|4951.0657534|4958|1859.6746006|75.220700926
primary_sector|after_index|yes|bd_10#prev_2021|mother|0-24|14436419.023|5196.5945205|1114137.325|5196.5945205|5201|2778.0537746|214.39758684
primary_sector|after_index|yes|bd_10#prev_2021|child|25-64|1756222.0301|1162.1671233|359519.99859|1162.1671233|1168|1511.1613424|309.3530968
primary_sector|after_index|yes|bd_10#prev_2021|parent|25-64|9087555.2634|2831.8958904|643282.69581|2831.8958904|2843|3209.0004771|227.15619525
primary_sector|after_index|yes|bd_10#prev_2021|partner|25-64|8294861.6456|5734.1972603|569758.67117|5734.1972603|5738|1446.5602192|99.361540127
primary_sector|after_index|yes|bd_10#prev_2021|pooled|25-64|20072677.349|10203.260274|1506597.8145|10203.260274|10224|1967.2807328|147.65847132
primary_sector|after_index|yes|bd_10#prev_2021|sibling|25-64|934038.40948|475|-65963.55102|475|475|1966.3966515|-138.8706337
primary_sector|after_index|yes|bd_10#prev_2021|child|65+|129606.60978|57|19198.40458|57|57|2273.8001716|336.81411544
primary_sector|after_index|yes|bd_10#prev_2021|partner|65+|99482.14036|34.361643836|-16031.08735|34.361643836|36|2895.1507919|-466.5401756
primary_sector|after_index|yes|bd_10#prev_2021|pooled|65+|229088.75014|91.361643836|3167.3172294|91.361643836|93|2507.4937416|34.667909819
primary_sector|before_index|no|bd_10#prev_2021|father|0-24|8747701.1835|5073|167168.34105|5073|5073|1724.3645148|32.952560822
primary_sector|before_index|no|bd_10#prev_2021|mother|0-24|14264417.503|5324|916361.76156|5324|5324|2679.266999|172.11903861
primary_sector|before_index|no|bd_10#prev_2021|child|25-64|1725567.8334|1206|197840.58532|1206|1206|1430.819099|164.04691983
primary_sector|before_index|no|bd_10#prev_2021|parent|25-64|9528774.277|3059|817367.04597|3059|3059|3114.9964946|267.20073422
primary_sector|before_index|no|bd_10#prev_2021|partner|25-64|8135583.6922|5889|665364.32079|5889|5889|1381.4881461|112.98426232
primary_sector|before_index|no|bd_10#prev_2021|pooled|25-64|22316596.417|11621|1892968.3296|11621|11621|1920.3679904|162.89203421
primary_sector|before_index|no|bd_10#prev_2021|sibling|25-64|2926670.6143|1467|212396.37748|1467|1467|1995.0038271|144.78280673
primary_sector|before_index|no|bd_10#prev_2021|child|65+|133847.97342|60|-26585.64786|60|60|2230.799557|-443.094131
primary_sector|before_index|no|bd_10#prev_2021|partner|65+|116499.6552|37|-17646.00994|37|37|3148.6393297|-476.9191876
primary_sector|before_index|no|bd_10#prev_2021|pooled|65+|250347.62862|97|-44231.6578|97|97|2580.9033878|-455.9964722
primary_sector|before_index|yes|bd_10#prev_2021|father|0-24|8447955.6128|4958|212605.206|4958|4958|1703.9039155|42.881243647
primary_sector|before_index|yes|bd_10#prev_2021|mother|0-24|13922483.017|5201|1373786.1944|5201|5201|2676.8857945|264.13885683
primary_sector|before_index|yes|bd_10#prev_2021|child|25-64|1679501.1505|1168|213610.47095|1168|1168|1437.9290672|182.88567718
primary_sector|before_index|yes|bd_10#prev_2021|parent|25-64|8764026.4642|2843|946446.39792|2843|2843|3082.6684714|332.90411464
primary_sector|before_index|yes|bd_10#prev_2021|partner|25-64|7899063.1775|5738|371558.14421|5738|5738|1376.6230703|64.753946359
primary_sector|before_index|yes|bd_10#prev_2021|pooled|25-64|19290028.015|10224|1581770.5139|10224|10224|1886.7398293|154.71151349
primary_sector|before_index|yes|bd_10#prev_2021|sibling|25-64|947437.2226|475|50155.50087|475|475|1994.6046792|105.59052815
primary_sector|before_index|yes|bd_10#prev_2021|child|65+|122340.18902|57|21639.29999|57|57|2146.3191056|379.63684193
primary_sector|before_index|yes|bd_10#prev_2021|partner|65+|111784.35165|36|-14870.14573|36|36|3105.1208792|-413.0596036
primary_sector|before_index|yes|bd_10#prev_2021|pooled|65+|234124.54067|93|6769.15426|93|93|2517.4681792|72.786604946
primary_sector|after_index|no|bd_11#inc_2016_2021|father|0-24|7759505.6141|4906.7907703|506332.31848|4906.7907703|4919|1581.3809835|103.19011798
primary_sector|after_index|no|bd_11#inc_2016_2021|mother|0-24|13077425.717|5105.2661726|845756.06234|5105.2661726|5113|2561.556102|165.66346078
primary_sector|after_index|no|bd_11#inc_2016_2021|child|25-64|1878194.9764|1062.5315742|328338.82663|1062.5315742|1068|1767.6603895|309.01559502
primary_sector|after_index|no|bd_11#inc_2016_2021|parent|25-64|3786565.0669|1023.8156299|233306.07921|1023.8156299|1040|3698.4833561|227.87899735
primary_sector|after_index|no|bd_11#inc_2016_2021|partner|25-64|8093222.2932|3385.5857923|594543.55953|3385.5857923|3396|2390.4939321|175.61024768
primary_sector|after_index|no|bd_11#inc_2016_2021|pooled|25-64|16070373.31|6504.684153|1291277.7458|6504.684153|6540|2470.5847251|198.51505706
primary_sector|after_index|no|bd_11#inc_2016_2021|sibling|25-64|2312390.9734|1032.7511565|135089.28041|1032.7511565|1036|2239.0591952|130.80525696
primary_sector|after_index|no|bd_11#inc_2016_2021|child|65+|7287555.9225|3141.8968486|312655.57092|3141.8968486|3147|2319.4765053|99.511723646
primary_sector|after_index|no|bd_11#inc_2016_2021|partner|65+|15503716.768|4061.1407216|-177341.3161|4061.1407216|4108|3817.5768413|-43.66785794
primary_sector|after_index|no|bd_11#inc_2016_2021|pooled|65+|22791272.691|7203.0375702|135314.2548|7203.0375702|7255|3164.1196466|18.78572109
primary_sector|after_index|yes|bd_11#inc_2016_2021|father|0-24|7399032.9063|4741.0789206|697393.11549|4741.0789206|4753|1560.622177|147.09586724
primary_sector|after_index|yes|bd_11#inc_2016_2021|mother|0-24|12577663.365|4934.433775|975800.70288|4934.433775|4942|2548.9577809|197.75332842
primary_sector|after_index|yes|bd_11#inc_2016_2021|child|25-64|1696757.3809|968.53157422|260448.75153|968.53157422|974|1751.8864909|268.910956
primary_sector|after_index|yes|bd_11#inc_2016_2021|parent|25-64|3291434.1895|912.17398009|193028.30652|912.17398009|923|3608.3403619|211.61347586
primary_sector|after_index|yes|bd_11#inc_2016_2021|partner|25-64|7771828.5164|3266.9931881|594234.2141|3266.9931881|3275|2378.8933949|181.89025195
primary_sector|after_index|yes|bd_11#inc_2016_2021|pooled|25-64|14047957.867|5714.5532525|1153932.0034|5714.5532525|5740|2458.2775321|201.92864647
primary_sector|after_index|yes|bd_11#inc_2016_2021|sibling|25-64|1287937.7797|566.85451007|106220.73129|566.85451007|568|2272.0782085|187.38623298
primary_sector|after_index|yes|bd_11#inc_2016_2021|child|65+|6872256.9029|2969.8968486|323082.96141|2969.8968486|2975|2313.9715799|108.78592015
primary_sector|after_index|yes|bd_11#inc_2016_2021|partner|65+|14986738.152|3917.5178456|159444.19586|3917.5178456|3959|3825.5698488|40.700311305
primary_sector|after_index|yes|bd_11#inc_2016_2021|pooled|65+|21858995.055|6887.4146942|482527.15727|6887.4146942|6934|3173.7590991|70.059257166
primary_sector|before_index|no|bd_11#inc_2016_2021|father|0-24|7593957.1501|4919|449298.96577|4919|4919|1543.8010063|91.33949294
primary_sector|before_index|no|bd_11#inc_2016_2021|mother|0-24|13348394.389|5113|872713.9571|5113|5113|2610.6775648|170.68530356
primary_sector|before_index|no|bd_11#inc_2016_2021|child|25-64|1733578.5392|1068|115436.68598|1068|1068|1623.2008794|108.08678463
primary_sector|before_index|no|bd_11#inc_2016_2021|parent|25-64|3523010.0588|1040|-215618.5513|1040|1040|3387.5096719|-207.3255301
primary_sector|before_index|no|bd_11#inc_2016_2021|partner|25-64|7661277.9798|3396|116441.5439|3396|3396|2255.9711366|34.287851561
primary_sector|before_index|no|bd_11#inc_2016_2021|pooled|25-64|15284367.657|6540|179047.63342|6540|6540|2337.0592747|27.377313979
primary_sector|before_index|no|bd_11#inc_2016_2021|sibling|25-64|2366501.0789|1036|162787.95488|1036|1036|2284.2674507|157.13123058
primary_sector|before_index|no|bd_11#inc_2016_2021|child|65+|7049383.6461|3147|142185.39401|3147|3147|2240.0329349|45.181250083
primary_sector|before_index|no|bd_11#inc_2016_2021|partner|65+|15407455.885|4107.9994311|-194587.6628|4107.9994311|4108|3750.5983492|-47.3679868
primary_sector|before_index|no|bd_11#inc_2016_2021|pooled|65+|22456839.531|7254.9994311|-52402.26883|7254.9994311|7255|3095.3606192|-7.222918393
primary_sector|before_index|yes|bd_11#inc_2016_2021|father|0-24|7249003.1817|4753|299728.51695|4753|4753|1525.142685|63.060912466
primary_sector|before_index|yes|bd_11#inc_2016_2021|mother|0-24|12839860.594|4942|989177.07534|4942|4942|2598.1101971|200.15723904
primary_sector|before_index|yes|bd_11#inc_2016_2021|child|25-64|1540109.954|974|28848.26297|974|974|1581.2217187|29.618339805
primary_sector|before_index|yes|bd_11#inc_2016_2021|parent|25-64|3011829.8274|923|-127636.3941|923|923|3263.0875703|-138.284284
primary_sector|before_index|yes|bd_11#inc_2016_2021|partner|25-64|7381534.5193|3275|321453.12144|3275|3275|2253.90367|98.153624867
primary_sector|before_index|yes|bd_11#inc_2016_2021|pooled|25-64|13251596.734|5740|378078.75213|5740|5740|2308.640546|65.86737842
primary_sector|before_index|yes|bd_11#inc_2016_2021|sibling|25-64|1318122.4331|568|155413.76184|568|568|2320.6380864|273.61577789
primary_sector|before_index|yes|bd_11#inc_2016_2021|child|65+|6656771.9253|2975|327081.24806|2975|2975|2237.5703951|109.94327666
primary_sector|before_index|yes|bd_11#inc_2016_2021|partner|65+|14841833.356|3958.9994311|50723.758561|3958.9994311|3959|3748.884943|12.812267201
primary_sector|before_index|yes|bd_11#inc_2016_2021|pooled|65+|21498605.282|6933.9994311|377805.00662|6933.9994311|6934|3100.4625102|54.485872169
primary_sector|after_index|no|bd_11#prev_2021|father|0-24|23675071.104|13738.273973|901730.31723|13738.273973|13765|1723.2929807|65.636361527
primary_sector|after_index|no|bd_11#prev_2021|mother|0-24|39095838.971|14285.347945|3478837.7989|14285.347945|14300|2736.7789095|243.52489084
primary_sector|after_index|no|bd_11#prev_2021|child|25-64|6835084.4327|3894.7671233|677613.34785|3894.7671233|3900|1754.9404666|173.98045285
primary_sector|after_index|no|bd_11#prev_2021|parent|25-64|27090717.645|7820.2136986|1237737.4997|7820.2136986|7912|3464.1914772|158.27412746
primary_sector|after_index|no|bd_11#prev_2021|partner|25-64|34270918.751|15429.115068|1983572.6761|15429.115068|15457|2221.1849869|128.56036573
primary_sector|after_index|no|bd_11#prev_2021|pooled|25-64|81540623.847|32867.454795|4172055.3013|32867.454795|33014|2480.8925533|126.93575841
primary_sector|after_index|no|bd_11#prev_2021|sibling|25-64|13343903.019|5723.3589041|273131.77758|5723.3589041|5745|2331.4810835|47.722287236
primary_sector|after_index|no|bd_11#prev_2021|child|65+|14662020.966|6091.6136986|1211626.7946|6091.6136986|6104|2406.9190351|198.90079289
primary_sector|after_index|no|bd_11#prev_2021|partner|65+|33260520.367|8391.2383562|1839664.8997|8391.2383562|8504|3963.7201275|219.23640131
primary_sector|after_index|no|bd_11#prev_2021|pooled|65+|47922541.333|14482.852055|3051291.6943|14482.852055|14608|3308.9160306|210.68306731
primary_sector|after_index|yes|bd_11#prev_2021|father|0-24|22565078.031|13251.90137|1111920.4726|13251.90137|13274|1702.7804087|83.906485684
primary_sector|after_index|yes|bd_11#prev_2021|mother|0-24|37602401.931|13777.421918|3140206.3451|13777.421918|13791|2729.277085|227.92408941
primary_sector|after_index|yes|bd_11#prev_2021|child|25-64|6356974.7535|3660.3643836|944269.5132|3660.3643836|3664|1736.7054444|257.97145154
primary_sector|after_index|yes|bd_11#prev_2021|parent|25-64|24199787.037|7117.9178082|1019234.3837|7117.9178082|7188|3399.8407525|143.19277226
primary_sector|after_index|yes|bd_11#prev_2021|partner|25-64|33001708.792|14909.893151|2028771.9547|14909.893151|14933|2213.4101471|136.06884598
primary_sector|after_index|yes|bd_11#prev_2021|pooled|25-64|69874783.206|28541.928767|3787284.715|28541.928767|28651|2448.1451053|132.69196857
primary_sector|after_index|yes|bd_11#prev_2021|sibling|25-64|6316312.6231|2853.7534247|-204991.1366|2853.7534247|2866|2213.3351005|-71.83211233
primary_sector|after_index|yes|bd_11#prev_2021|child|65+|13933988.863|5789.2246575|640247.41412|5789.2246575|5801|2406.8834235|110.59294672
primary_sector|after_index|yes|bd_11#prev_2021|partner|65+|32192158.227|8115.1726027|1574605.9303|8115.1726027|8223|3966.9098617|194.03234008
primary_sector|after_index|yes|bd_11#prev_2021|pooled|65+|46126147.091|13904.39726|2214853.3444|13904.39726|14024|3317.3783967|159.29157539
primary_sector|before_index|no|bd_11#prev_2021|father|0-24|22504338.81|13765|1618603.1996|13765|13765|1634.8956637|117.58831817
primary_sector|before_index|no|bd_11#prev_2021|mother|0-24|37745235.14|14300|3351204.5552|14300|14300|2639.5269329|234.3499689
primary_sector|before_index|no|bd_11#prev_2021|child|25-64|6542414.2512|3900|513438.24012|3900|3900|1677.5421157|131.6508308
primary_sector|before_index|no|bd_11#prev_2021|parent|25-64|26506027.544|7912|1224480.4673|7912|7912|3350.1045935|154.76244531
primary_sector|before_index|no|bd_11#prev_2021|partner|25-64|32740981.788|15457|2083085.592|15457|15457|2118.197696|134.76648716
primary_sector|before_index|no|bd_11#prev_2021|pooled|25-64|78452701.726|33014|4304979.9456|33014|33014|2376.3464508|130.39861712
primary_sector|before_index|no|bd_11#prev_2021|sibling|25-64|12663278.144|5745|483975.64616|5745|5745|2204.2259606|84.242932317
primary_sector|before_index|no|bd_11#prev_2021|child|65+|13871707.695|6104|1151565.9901|6104|6104|2272.5602384|188.65759995
primary_sector|before_index|no|bd_11#prev_2021|partner|65+|32456184.118|8504|692105.47925|8504|8504|3816.5785651|81.385874794
primary_sector|before_index|no|bd_11#prev_2021|pooled|65+|46327891.813|14608|1843671.4694|14608|14608|3171.4055184|126.20971176
primary_sector|before_index|yes|bd_11#prev_2021|father|0-24|21423074.719|13274|1618713.1678|13274|13274|1613.9125146|121.94614794
primary_sector|before_index|yes|bd_11#prev_2021|mother|0-24|36323644.987|13791|3226479.5001|13791|13791|2633.8659261|233.95544196
primary_sector|before_index|yes|bd_11#prev_2021|child|25-64|6093211.886|3664|745117.932|3664|3664|1662.9945104|203.361881
primary_sector|before_index|yes|bd_11#prev_2021|parent|25-64|23599622.182|7188|1250257.46|7188|7188|3283.1972986|173.93676406
primary_sector|before_index|yes|bd_11#prev_2021|partner|25-64|31560351.977|14933|1591736.5218|14933|14933|2113.4636026|106.59187851
primary_sector|before_index|yes|bd_11#prev_2021|pooled|25-64|67252675.025|28651|3498802.9981|28651|28651|2347.3063776|122.11800628
