cost_component|cost_period|additional_relative_req|var_pop|closest_relative_group|agegroup|act_cost|act_py|att_cost|att_py|act_cost_py|att_cost_py
secondary_sector|after_index|no|bd_01#prev_2021|pooled|25-64|1751094400.9|96108.081967|312961822.93|96108.081967|18220.053559|3256.3528115
secondary_sector|after_index|no|bd_01#prev_2021|sibling|25-64|335000108.58|18783|58971931.243|18783|17835.282361|3139.643893
secondary_sector|after_index|no|bd_01#prev_2021|child|65+|265412627.97|21213|31126566.403|21213|12511.791259|1467.3344837
secondary_sector|after_index|no|bd_01#prev_2021|partner|65+|511576752.08|18449|41563268.716|18449|27729.24018|2252.8737989
secondary_sector|after_index|no|bd_01#prev_2021|pooled|65+|776989380.05|39662|72689835.119|39662|19590.272302|1832.7324673
secondary_sector|after_index|yes|bd_01#prev_2021|father|0-24|19393082.194|1459|3673054.1791|1459|13292.037144|2517.5148589
secondary_sector|after_index|yes|bd_01#prev_2021|mother|0-24|32027929.389|1736|7535892.1361|1736|18449.268081|4340.9516913
secondary_sector|after_index|yes|bd_01#prev_2021|child|25-64|235090372.5|20082.434426|52852967.966|20082.434426|11706.268648|2631.8008486
secondary_sector|after_index|yes|bd_01#prev_2021|parent|25-64|491048639.66|16545|42770412.835|16545|29679.579309|2585.0959707
secondary_sector|after_index|yes|bd_01#prev_2021|partner|25-64|552262800.6|34724|104118879.08|34724|15904.354354|2998.4701957
secondary_sector|after_index|yes|bd_01#prev_2021|pooled|25-64|1454726847.7|81411.434426|209861968.01|81411.434426|17868.827124|2577.794747
secondary_sector|after_index|yes|bd_01#prev_2021|sibling|25-64|176325034.91|10060|10119708.137|10060|17527.339454|1005.9352025
secondary_sector|after_index|yes|bd_01#prev_2021|child|65+|240723009.49|19434|16914857.709|19434|12386.693912|870.37448335
secondary_sector|after_index|yes|bd_01#prev_2021|partner|65+|491272285.12|17754|37269479.368|17754|27671.076102|2099.2159157
secondary_sector|after_index|yes|bd_01#prev_2021|pooled|65+|731995294.61|37188|54184337.077|37188|19683.642428|1457.0382133
secondary_sector|before_index|no|bd_01#prev_2021|father|0-24|18598031.829|1527|4022211.4247|1527|12179.457649|2634.0611819
secondary_sector|before_index|no|bd_01#prev_2021|mother|0-24|31954791.855|1807|8071504.4591|1807|17683.891453|4466.7982618
secondary_sector|before_index|no|bd_01#prev_2021|child|25-64|248393602.66|21926.081967|67115112.358|21926.081967|11328.68166|3060.971516
secondary_sector|before_index|no|bd_01#prev_2021|parent|25-64|514719367.96|18841|60920288.249|18841|27319.110873|3233.3893237
secondary_sector|before_index|no|bd_01#prev_2021|partner|25-64|568557427.39|36558|137522068.95|36558|15552.20273|3761.7503405
secondary_sector|before_index|no|bd_01#prev_2021|pooled|25-64|1631566598.9|96108.081967|290852554.52|96108.081967|16976.372491|3026.3069303
secondary_sector|before_index|no|bd_01#prev_2021|sibling|25-64|299896200.84|18783|25295084.964|18783|15966.363246|1346.7010043
secondary_sector|before_index|no|bd_01#prev_2021|child|65+|248057658.57|21213|11440138.6|21213|11693.662309|539.29847733
secondary_sector|before_index|no|bd_01#prev_2021|partner|65+|466382346.5|18449|57625978.476|18449|25279.546127|3123.5285639
secondary_sector|before_index|no|bd_01#prev_2021|pooled|65+|714440005.07|39662|69066117.075|39662|18013.211766|1741.3674821
secondary_sector|before_index|yes|bd_01#prev_2021|father|0-24|17028129.907|1459|3067388.9763|1459|11671.096578|2102.3913477
secondary_sector|before_index|yes|bd_01#prev_2021|mother|0-24|31252792.98|1736|10902043.425|1736|18002.760933|6279.9789312
secondary_sector|before_index|yes|bd_01#prev_2021|child|25-64|223270093.42|20082.434426|36191865.068|20082.434426|11117.680689|1802.1652306
secondary_sector|before_index|yes|bd_01#prev_2021|parent|25-64|443277997.58|16545|43552726.563|16545|26792.263377|2632.3799676
secondary_sector|before_index|yes|bd_01#prev_2021|partner|25-64|534770097.93|34724|97191690.514|34724|15400.59031|2798.9773792
secondary_sector|before_index|yes|bd_01#prev_2021|pooled|25-64|1357333921.1|81411.434426|187571662.39|81411.434426|16672.521871|2303.9965297
secondary_sector|before_index|yes|bd_01#prev_2021|sibling|25-64|156015732.13|10060|10635380.247|10060|15508.522081|1057.1948556
secondary_sector|before_index|yes|bd_01#prev_2021|child|65+|223339839.93|19434|10604397.821|19434|11492.221876|545.66212932
secondary_sector|before_index|yes|bd_01#prev_2021|partner|65+|448401093.03|17754|59652557.593|17754|25256.34184|3359.9502981
secondary_sector|before_index|yes|bd_01#prev_2021|pooled|65+|671740932.97|37188|70256955.414|37188|18063.378858|1889.2372651
secondary_sector|after_index|no|bd_02#inc_2016_2021|father|0-24|305963028.76|24599|22871945.768|24599|12438.027105|929.79168942
secondary_sector|after_index|no|bd_02#inc_2016_2021|mother|0-24|328180623.22|23853|65436928.856|23853|13758.463221|2743.3416701
secondary_sector|after_index|no|bd_02#inc_2016_2021|child|25-64|83746497.194|9305.0499064|17317977.086|9305.0499064|9000.1126309|1861.1374749
secondary_sector|after_index|no|bd_02#inc_2016_2021|parent|25-64|263917200.83|11185|20480276.657|11185|23595.637088|1831.0484271
secondary_sector|after_index|no|bd_02#inc_2016_2021|partner|25-64|365901844.61|28089|73998942.347|28089|13026.517306|2634.445596
secondary_sector|after_index|no|bd_02#inc_2016_2021|pooled|25-64|820444846.96|55948.049906|125624809.63|55948.049906|14664.404717|2245.3831696
secondary_sector|after_index|no|bd_02#inc_2016_2021|sibling|25-64|106879304.33|7369|13827613.541|7369|14503.908852|1876.4572589
secondary_sector|after_index|no|bd_02#inc_2016_2021|child|65+|141973146.66|10514|4545762.53|10514|13503.247733|432.3532937
secondary_sector|after_index|no|bd_02#inc_2016_2021|partner|65+|275001938.53|8606|642976.74232|8606|31954.675637|74.712612401
secondary_sector|after_index|no|bd_02#inc_2016_2021|pooled|65+|416975085.19|19120|5188739.2723|19120|21808.320355|271.377577
secondary_sector|after_index|yes|bd_02#inc_2016_2021|father|0-24|285099846.33|23768|23863662.178|23768|11995.113023|1004.0248308
secondary_sector|after_index|yes|bd_02#inc_2016_2021|mother|0-24|314738893.71|23077|72004580.117|23077|13638.639932|3120.1880711
secondary_sector|after_index|yes|bd_02#inc_2016_2021|child|25-64|80378192.835|8788.9454675|21171950.37|8788.9454675|9145.3739397|2408.9295409
secondary_sector|after_index|yes|bd_02#inc_2016_2021|parent|25-64|237006295.18|10247|30427910.707|10247|23129.334945|2969.4457604
secondary_sector|after_index|yes|bd_02#inc_2016_2021|partner|25-64|346287442.42|26957|51277830.574|26957|12845.919146|1902.2083531
secondary_sector|after_index|yes|bd_02#inc_2016_2021|pooled|25-64|718509310.08|49573.945467|108688167.68|49573.945467|14493.688233|2192.4453795
secondary_sector|after_index|yes|bd_02#inc_2016_2021|sibling|25-64|54837379.643|3581|5810476.0323|3581|15313.426317|1622.5847619
secondary_sector|after_index|yes|bd_02#inc_2016_2021|child|65+|134536865.05|10034|-4914794.04|10034|13408.098969|-489.8140363
secondary_sector|after_index|yes|bd_02#inc_2016_2021|partner|65+|266695108.04|8295|6385226.3193|8295|32151.308986|769.76809154
secondary_sector|after_index|yes|bd_02#inc_2016_2021|pooled|65+|401231973.09|18329|1470432.2793|18329|21890.554481|80.224359175
secondary_sector|before_index|no|bd_02#inc_2016_2021|father|0-24|282002168.49|24599|21520131.613|24599|11463.968799|874.83766058
secondary_sector|before_index|no|bd_02#inc_2016_2021|mother|0-24|310554365.42|23853|59435116.44|23853|13019.509723|2491.7250006
secondary_sector|before_index|no|bd_02#inc_2016_2021|child|25-64|82894663.414|9305.0499064|14066082.481|9305.0499064|8908.56731|1511.6611542
secondary_sector|before_index|no|bd_02#inc_2016_2021|parent|25-64|233251352.28|11185|20195013.579|11185|20853.942984|1805.5443522
secondary_sector|before_index|no|bd_02#inc_2016_2021|partner|25-64|337820969.49|28089|59904709.828|28089|12026.806561|2132.6750624
secondary_sector|before_index|no|bd_02#inc_2016_2021|pooled|25-64|755775630.14|55948.049906|103752041.37|55948.049906|13508.524987|1854.4353475
secondary_sector|before_index|no|bd_02#inc_2016_2021|sibling|25-64|101808644.96|7369|9586235.4812|7369|13815.802003|1300.8868885
secondary_sector|before_index|no|bd_02#inc_2016_2021|child|65+|135505486.81|10514|9072575.5567|10514|12888.100324|862.90427589
secondary_sector|before_index|no|bd_02#inc_2016_2021|partner|65+|258773426.07|8606|44193476.821|8606|30068.954924|5135.1936812
secondary_sector|before_index|no|bd_02#inc_2016_2021|pooled|65+|394278912.88|19120|53266052.377|19120|20621.282054|2785.8814005
secondary_sector|before_index|yes|bd_02#inc_2016_2021|father|0-24|265636818.07|23768|36272701.293|23768|11176.237718|1526.1149989
secondary_sector|before_index|yes|bd_02#inc_2016_2021|mother|0-24|297879118.96|23077|63219651.548|23077|12908.052128|2739.5091021
secondary_sector|before_index|yes|bd_02#inc_2016_2021|child|25-64|78518286.091|8788.9454675|14178497.194|8788.9454675|8933.7550655|1613.2193841
secondary_sector|before_index|yes|bd_02#inc_2016_2021|parent|25-64|209251721.98|10247|22166489.404|10247|20420.778958|2163.2174689
secondary_sector|before_index|yes|bd_02#inc_2016_2021|partner|25-64|319399586.38|26957|46809770.953|26957|11848.484118|1736.4606949
secondary_sector|before_index|yes|bd_02#inc_2016_2021|pooled|25-64|660527857.51|49573.945467|87483302.544|49573.945467|13324.092954|1764.7032472
secondary_sector|before_index|yes|bd_02#inc_2016_2021|sibling|25-64|53358263.065|3581|4328544.9935|3581|14900.380638|1208.7531398
secondary_sector|before_index|yes|bd_02#inc_2016_2021|child|65+|129082360.46|10034|8660141.818|10034|12864.496757|863.07971079
secondary_sector|before_index|yes|bd_02#inc_2016_2021|partner|65+|250635508.05|8295|22840663.072|8295|30215.251121|2753.5458797
secondary_sector|before_index|yes|bd_02#inc_2016_2021|pooled|65+|379717868.51|18329|31500804.89|18329|20716.78043|1718.6319434
secondary_sector|after_index|no|bd_02#prev_2021|father|0-24|317214473.21|23186|22354559.769|23186|13681.293591|964.1404196
secondary_sector|after_index|no|bd_02#prev_2021|mother|0-24|312168366.9|22222|57128199.071|22222|14047.716988|2570.7946661
